dep;jour;current_hosp;current_critical;total_returned_home;total_death;cumulative_hosp;cumulative_critical;cumulative_death;cumulative_returned_home;new_hosp;new_critical;new_death;new_returned_home;current_men_hosp;current_men_critical;total_men_returned_home;total_men_death;current_women_hosp;current_women_critical;total_women_returned_home;total_women_death
08;2020-03-25;5;3;2;0;7;3;0;1;2;1;0;0;2;0;2;0;3;3;0;0
08;2020-03-26;13;7;2;0;15;7;0;1;8;4;0;0;7;4;2;0;6;3;0;0
08;2020-03-27;14;8;2;0;16;9;0;1;1;2;0;0;8;5;2;0;6;3;0;0
08;2020-03-28;25;8;2;0;27;9;0;1;11;0;0;0;15;5;2;0;10;3;0;0
08;2020-03-29;30;11;4;0;34;12;0;3;7;3;0;2;18;7;4;0;12;4;0;0
08;2020-03-30;30;11;4;0;34;12;0;3;0;0;0;0;18;7;4;0;12;4;0;0
08;2020-03-31;48;17;8;0;57;20;0;7;23;8;0;4;32;11;6;0;15;5;2;0
08;2020-04-01;54;16;8;1;64;20;1;7;7;0;1;0;37;11;6;0;16;4;2;1
08;2020-04-02;66;17;10;1;77;21;1;9;13;1;0;2;45;12;7;0;20;4;3;1
08;2020-04-03;67;17;13;2;82;21;2;12;5;0;1;3;45;12;9;1;21;4;4;1
08;2020-04-04;68;18;20;3;93;23;3;19;11;2;1;7;44;12;14;2;23;5;6;1
08;2020-04-05;73;18;23;4;103;23;4;22;10;0;1;3;42;12;17;2;30;5;6;2
08;2020-04-06;73;18;30;6;111;23;6;29;8;0;2;7;41;12;21;4;31;5;9;2
08;2020-04-07;80;18;37;6;124;24;6;36;13;1;0;7;42;13;26;4;36;4;11;2
08;2020-04-08;75;17;39;7;124;24;7;38;0;0;1;2;40;12;27;4;33;4;12;3
08;2020-04-09;78;18;44;9;135;26;9;43;11;2;2;5;37;12;30;6;39;5;14;3
08;2020-04-10;74;16;52;11;144;26;11;51;9;0;2;8;35;11;33;7;37;4;19;4
08;2020-04-11;69;17;57;13;147;27;13;56;3;1;2;5;33;11;35;8;34;5;22;5
08;2020-04-12;79;15;66;17;170;27;17;65;23;0;4;9;38;10;39;10;40;4;26;7
08;2020-04-13;79;15;66;17;170;27;17;65;0;0;0;0;38;10;39;10;40;4;26;7
08;2020-04-14;78;17;71;21;179;30;21;70;9;3;4;5;36;10;40;11;41;6;30;10
08;2020-04-15;70;18;76;25;186;31;25;78;7;1;4;8;32;11;43;12;37;6;32;13
08;2020-04-16;67;17;81;25;189;31;25;83;3;0;0;5;33;10;43;12;33;6;37;13
08;2020-04-17;68;16;87;27;203;34;27;92;14;3;2;9;33;11;46;13;34;5;40;14
08;2020-04-18;68;16;93;32;214;35;32;99;11;1;5;7;33;10;47;16;34;6;45;16
08;2020-04-19;67;16;95;35;220;35;35;102;6;0;3;3;33;10;49;17;33;6;45;18
08;2020-04-20;66;16;95;40;223;35;40;102;3;0;5;0;32;10;49;18;33;6;45;22
08;2020-04-21;65;16;97;41;227;35;41;104;4;0;1;2;30;10;50;19;34;6;46;22
08;2020-04-22;59;13;104;42;237;37;43;110;10;2;2;6;25;9;55;21;34;4;47;21
08;2020-04-23;60;13;104;42;239;37;43;111;2;0;0;1;25;9;54;21;34;4;48;21
08;2020-04-24;54;12;105;42;243;38;43;112;4;1;0;1;23;8;54;21;30;4;49;21
08;2020-04-25;54;12;106;43;246;39;44;113;3;1;1;1;21;7;55;22;32;5;49;21
08;2020-04-26;53;10;109;43;250;39;44;116;4;0;0;3;19;7;58;22;33;3;49;21
09;2020-03-19;1;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0
09;2020-03-20;2;1;2;0;1;0;0;0;1;0;0;0;1;0;1;0;1;1;1;0
09;2020-03-21;2;1;3;0;2;0;0;1;1;0;0;1;1;0;2;0;1;1;1;0
09;2020-03-22;2;1;3;0;3;0;0;1;1;0;0;0;1;0;2;0;1;1;1;0
09;2020-03-23;3;3;3;0;4;2;0;1;1;2;0;0;2;2;2;0;1;1;1;0
09;2020-03-24;3;3;3;0;4;2;0;1;0;0;0;0;2;2;2;0;1;1;1;0
09;2020-03-25;7;3;4;0;9;2;0;2;5;0;0;1;6;2;2;0;1;1;2;0
09;2020-03-26;7;3;4;0;9;2;0;2;0;0;0;0;6;2;2;0;1;1;2;0
09;2020-03-27;8;1;4;0;10;2;0;2;1;0;0;0;6;1;2;0;2;0;2;0
09;2020-03-28;8;1;4;0;10;2;0;2;0;0;0;0;6;1;2;0;2;0;2;0
09;2020-03-29;9;2;4;0;10;3;0;2;0;1;0;0;7;2;2;0;2;0;2;0
09;2020-03-30;11;3;4;0;12;4;0;2;2;1;0;0;8;3;2;0;3;0;2;0
09;2020-03-31;12;3;6;0;15;4;0;4;3;0;0;2;7;3;4;0;5;0;2;0
09;2020-04-01;16;6;7;0;20;7;0;5;5;3;0;1;9;3;5;0;6;3;2;0
09;2020-04-02;17;6;8;1;22;7;1;6;2;0;1;1;11;3;5;0;6;3;3;1
09;2020-04-03;16;6;8;1;22;7;1;6;0;0;0;0;10;3;5;0;6;3;3;1
09;2020-04-04;15;5;10;1;23;7;1;8;1;0;0;2;9;3;6;0;6;2;4;1
09;2020-04-05;18;5;10;1;26;7;1;8;3;0;0;0;9;3;6;0;7;2;4;1
09;2020-04-06;18;4;11;1;27;7;1;9;1;0;0;1;8;3;7;0;7;1;4;1
09;2020-04-07;19;4;12;1;29;7;1;10;2;0;0;1;9;3;7;0;8;1;4;1
09;2020-04-08;20;4;10;1;32;7;1;11;3;0;0;1;11;3;5;0;7;1;4;1
09;2020-04-09;18;4;11;1;33;7;1;12;1;0;0;1;9;3;6;0;7;1;4;1
09;2020-04-10;15;4;15;1;34;7;1;16;1;0;0;4;7;3;8;0;6;1;6;1
09;2020-04-11;15;4;15;1;34;7;1;16;0;0;0;0;7;3;8;0;6;1;6;1
09;2020-04-12;16;4;15;1;35;7;1;16;1;0;0;0;8;3;8;0;6;1;6;1
09;2020-04-13;16;4;15;1;35;7;1;16;0;0;0;0;8;3;8;0;6;1;6;1
09;2020-04-14;16;4;15;1;35;7;1;16;0;0;0;0;8;3;8;0;6;1;6;1
09;2020-04-15;18;3;15;1;37;7;1;16;2;0;0;0;9;2;8;0;7;1;6;1
09;2020-04-16;18;2;15;1;37;7;1;16;0;0;0;0;9;2;8;0;7;0;6;1
09;2020-04-17;14;2;19;2;39;8;2;20;2;1;1;4;5;1;11;1;7;1;7;1
09;2020-04-18;14;2;19;2;39;8;2;20;0;0;0;0;5;1;11;1;7;1;7;1
09;2020-04-19;13;2;20;2;39;8;2;21;0;0;0;1;4;1;12;1;7;1;7;1
09;2020-04-20;13;1;21;2;40;8;2;22;1;0;0;1;4;1;12;1;8;0;7;1
09;2020-04-21;12;1;22;2;40;8;2;23;0;0;0;1;3;1;13;1;8;0;7;1
09;2020-04-22;12;1;22;2;40;8;2;23;0;0;0;0;3;1;13;1;8;0;7;1
09;2020-04-23;13;1;22;2;41;8;2;23;1;0;0;0;3;1;13;1;9;0;7;1
09;2020-04-24;11;1;25;2;42;8;2;27;1;0;0;4;4;1;13;1;6;0;10;1
09;2020-04-25;11;1;25;2;42;8;2;27;0;0;0;0;4;1;13;1;6;0;10;1
09;2020-04-26;11;1;25;2;42;8;2;27;0;0;0;0;4;1;13;1;6;0;10;1
10;2020-03-19;6;1;0;0;6;2;0;0;6;2;0;0;5;0;0;0;1;1;0;0
10;2020-03-20;12;2;0;0;8;2;0;0;2;0;0;0;9;1;0;0;3;1;0;0
10;2020-03-21;12;2;0;0;14;4;0;0;6;2;0;0;9;1;0;0;3;1;0;0
10;2020-03-22;21;4;0;0;23;4;0;0;9;0;0;0;14;3;0;0;7;1;0;0
10;2020-03-23;33;4;0;2;34;5;2;0;11;1;2;0;23;3;0;2;10;1;0;0
10;2020-03-24;36;4;0;2;37;5;2;0;3;0;0;0;25;3;0;2;11;1;0;0
10;2020-03-25;44;9;3;6;54;10;6;3;17;5;4;3;33;8;3;5;11;1;0;1
10;2020-03-26;58;13;3;6;66;12;6;3;12;2;0;0;39;10;3;5;17;3;0;1
10;2020-03-27;61;13;3;6;70;12;6;3;4;0;0;0;42;10;3;5;17;3;0;1
10;2020-03-28;64;13;3;7;74;12;7;3;4;0;1;0;45;10;3;5;17;3;0;2
10;2020-03-29;65;13;3;7;75;12;7;3;1;0;0;0;46;10;3;5;17;3;0;2
10;2020-03-30;70;13;4;7;81;12;7;4;6;0;0;1;51;10;3;5;17;3;1;2
10;2020-03-31;79;13;4;8;94;13;8;4;13;1;1;0;55;9;3;6;22;4;1;2
10;2020-04-01;86;15;21;18;128;18;18;21;34;5;10;17;50;9;14;16;35;6;6;2
10;2020-04-02;104;17;24;20;151;20;20;24;23;2;2;3;59;11;15;17;44;6;8;3
10;2020-04-03;110;17;25;21;160;20;21;25;9;0;1;1;61;11;16;18;48;6;8;3
10;2020-04-04;141;22;27;31;199;25;31;27;39;5;10;2;77;16;17;25;63;6;9;6
10;2020-04-05;148;23;27;34;209;26;34;27;10;1;3;0;81;16;17;26;66;7;9;8
10;2020-04-06;151;23;27;35;212;26;35;27;3;0;1;0;82;16;17;27;68;7;9;8
10;2020-04-07;157;25;30;38;225;28;38;30;13;2;3;3;86;18;19;27;70;7;10;10
10;2020-04-08;153;24;54;47;254;30;47;54;29;2;9;24;86;18;29;34;66;6;24;12
10;2020-04-09;202;27;147;58;411;35;58;149;157;5;11;95;119;20;78;40;79;7;68;17
10;2020-04-10;213;27;196;59;473;35;59;198;62;0;1;49;123;20;103;41;86;7;92;17
10;2020-04-11;219;27;196;61;482;35;61;198;9;0;2;0;126;20;103;42;89;7;92;18
10;2020-04-12;239;27;197;61;506;35;61;199;24;0;0;1;128;20;104;42;107;7;92;18
10;2020-04-13;260;27;198;62;530;35;62;200;24;0;1;1;141;20;105;43;110;7;92;18
10;2020-04-14;274;26;198;65;549;36;65;200;19;1;3;0;147;19;105;45;118;7;92;19
10;2020-04-15;266;26;212;70;560;36;70;214;11;0;5;14;144;19;116;46;121;7;95;24
10;2020-04-16;263;26;230;72;578;36;72;232;18;0;2;18;142;19;128;47;120;7;101;25
10;2020-04-17;261;26;243;74;591;36;74;245;13;0;2;13;142;19;134;48;118;7;108;26
10;2020-04-18;266;26;244;74;597;36;74;246;6;0;0;1;144;19;135;48;121;7;108;26
10;2020-04-19;268;27;244;76;601;37;76;246;4;1;2;0;144;20;135;49;123;7;108;26
10;2020-04-20;256;27;263;82;614;37;82;265;13;0;6;19;139;20;146;52;115;7;116;29
10;2020-04-21;248;18;273;85;621;42;86;275;7;5;4;10;136;15;150;54;110;2;122;30
10;2020-04-22;253;18;300;90;659;42;93;302;38;0;7;27;139;15;164;58;111;2;135;31
10;2020-04-23;262;17;314;95;688;43;98;316;29;1;5;14;137;14;173;62;122;2;140;32
10;2020-04-24;232;16;338;99;717;43;102;343;29;0;4;27;128;13;188;63;101;2;149;35
10;2020-04-25;230;11;340;102;729;43;105;345;12;0;3;2;128;9;189;65;99;1;150;36
10;2020-04-26;229;11;340;103;729;43;106;345;0;0;1;0;128;9;189;65;98;1;150;37
11;2020-03-19;18;11;8;6;19;5;3;4;19;5;3;4;12;7;2;3;6;4;6;3
11;2020-03-20;26;11;13;8;29;7;5;5;10;2;2;1;20;8;3;5;6;3;10;3
11;2020-03-21;26;9;13;9;31;7;8;5;2;0;3;0;20;7;3;6;6;2;10;3
11;2020-03-22;27;9;13;9;36;8;9;5;5;1;1;0;22;7;3;6;5;2;10;3
11;2020-03-23;36;13;13;10;50;12;9;5;14;4;0;0;29;11;3;7;7;2;10;3
11;2020-03-24;33;11;13;12;55;13;11;5;5;1;2;0;25;10;3;9;8;1;10;3
11;2020-03-25;37;12;17;15;67;14;14;9;12;1;3;4;28;11;6;12;9;1;11;3
11;2020-03-26;38;11;23;15;80;17;15;15;13;3;1;6;26;9;10;12;12;2;13;3
11;2020-03-27;45;14;26;15;92;19;15;18;12;2;0;3;31;10;12;12;14;4;14;3
11;2020-03-28;59;19;34;17;114;24;17;26;22;5;2;8;41;15;18;13;18;4;16;4
11;2020-03-29;68;18;35;17;132;25;17;27;18;1;0;1;42;15;19;13;26;3;16;4
11;2020-03-30;73;20;36;18;151;27;18;28;19;2;1;1;48;17;20;13;25;3;16;5
11;2020-03-31;75;18;39;19;165;27;20;31;14;0;2;3;48;15;23;15;27;3;16;4
11;2020-04-01;80;20;46;21;182;30;22;38;17;3;2;7;49;17;28;15;31;3;18;6
11;2020-04-02;101;19;52;21;213;31;22;44;31;1;0;6;63;15;30;15;38;4;22;6
11;2020-04-03;99;19;55;24;220;32;26;47;7;1;4;3;61;15;30;18;38;4;25;6
11;2020-04-04;102;20;57;24;228;33;26;50;8;1;0;3;62;15;30;18;37;4;27;6
11;2020-04-05;95;18;63;27;236;33;29;56;8;0;3;6;58;14;33;20;37;4;30;7
11;2020-04-06;76;15;67;31;243;35;33;60;7;2;4;4;44;11;34;23;32;4;33;8
11;2020-04-07;81;17;76;31;256;37;33;69;13;2;0;9;48;13;38;23;33;4;38;8
11;2020-04-08;73;14;79;34;260;37;36;74;4;0;3;5;44;12;39;25;29;2;40;9
11;2020-04-09;69;15;84;36;263;38;38;79;3;1;2;5;42;13;42;27;27;2;42;9
11;2020-04-10;63;15;91;37;269;40;39;86;6;2;1;7;37;14;47;28;26;1;44;9
11;2020-04-11;66;14;96;37;276;40;39;91;7;0;0;5;39;13;50;28;27;1;46;9
11;2020-04-12;81;14;96;38;293;40;40;91;17;0;1;0;47;13;50;29;34;1;46;9
11;2020-04-13;91;14;96;40;306;41;42;91;13;1;2;0;51;13;50;30;40;1;46;10
11;2020-04-14;86;12;98;41;310;41;43;93;4;0;1;2;50;11;52;31;36;1;46;10
11;2020-04-15;77;10;107;41;314;41;43;103;4;0;0;10;40;9;59;31;37;1;48;10
11;2020-04-16;73;10;111;41;317;41;43;107;3;0;0;4;37;9;62;31;36;1;49;10
11;2020-04-17;71;8;117;41;324;42;43;114;7;1;0;7;37;7;65;31;34;1;52;10
11;2020-04-18;68;8;126;42;331;42;44;123;7;0;1;9;35;7;69;31;33;1;57;11
11;2020-04-19;70;9;126;42;334;43;44;123;3;1;0;0;36;8;69;31;34;1;57;11
11;2020-04-20;65;8;127;43;336;43;45;124;2;0;1;1;34;7;70;31;31;1;57;12
11;2020-04-21;69;9;133;43;347;44;46;130;11;1;1;6;37;7;72;31;32;2;61;12
11;2020-04-22;67;9;135;44;348;44;47;132;1;0;1;2;35;7;74;32;32;2;61;12
11;2020-04-23;61;9;140;45;349;44;48;137;1;0;1;5;33;7;76;32;28;2;64;13
11;2020-04-24;61;8;143;47;354;44;50;140;5;0;2;3;32;6;78;34;29;2;65;13
11;2020-04-25;57;7;148;48;357;44;51;145;3;0;1;5;29;6;81;34;28;1;67;14
11;2020-04-26;55;5;150;49;358;44;52;147;1;0;1;2;28;4;82;34;27;1;68;15
12;2020-03-19;9;2;2;1;4;0;1;1;4;0;1;1;3;1;0;1;6;1;2;0
12;2020-03-20;12;2;3;1;8;0;1;2;4;0;0;1;3;1;1;1;9;1;2;0
12;2020-03-21;11;2;4;1;9;0;1;3;1;0;0;1;3;1;2;1;8;1;2;0
12;2020-03-22;13;2;4;1;11;0;1;3;2;0;0;0;4;1;2;1;9;1;2;0
12;2020-03-23;14;2;4;1;12;0;1;3;1;0;0;0;5;1;2;1;9;1;2;0
12;2020-03-24;19;3;5;1;18;1;1;4;6;1;0;1;9;2;2;1;10;1;3;0
12;2020-03-25;17;4;10;1;21;2;1;9;3;1;0;5;8;3;5;1;9;1;5;0
12;2020-03-26;22;5;10;4;29;4;4;9;8;2;3;0;10;3;5;3;12;2;5;1
12;2020-03-27;24;6;13;5;35;5;5;12;6;1;1;3;11;3;5;3;13;3;8;2
12;2020-03-28;33;6;16;6;48;5;6;15;13;0;1;3;17;3;5;4;16;3;11;2
12;2020-03-29;34;6;16;6;50;5;6;15;2;0;0;0;17;3;5;4;17;3;11;2
12;2020-03-30;40;8;19;6;60;7;6;18;10;2;0;3;23;5;7;4;16;3;12;2
12;2020-03-31;43;10;21;6;66;9;6;20;6;2;0;2;26;7;8;4;17;3;13;2
12;2020-04-01;46;10;21;7;70;9;7;20;4;0;1;0;29;7;8;4;17;3;13;3
12;2020-04-02;52;11;24;7;79;10;7;23;9;1;0;3;35;8;9;4;17;3;15;3
12;2020-04-03;60;11;26;8;92;11;8;25;13;1;1;2;38;9;10;4;22;2;16;4
12;2020-04-04;58;11;31;10;102;13;10;30;10;2;2;5;35;8;14;5;23;3;17;5
12;2020-04-05;56;9;34;12;105;13;12;33;3;0;2;3;33;7;16;6;23;2;18;6
12;2020-04-06;59;9;35;12;111;13;12;34;6;0;0;1;37;7;16;6;22;2;19;6
12;2020-04-07;55;9;42;13;115;13;13;41;4;0;1;7;31;7;23;6;24;2;19;7
12;2020-04-08;52;8;47;14;118;13;14;46;3;0;1;5;30;6;26;7;22;2;21;7
12;2020-04-09;52;9;50;15;122;14;15;49;4;1;1;3;30;6;28;7;22;3;22;8
12;2020-04-10;50;8;56;17;129;16;17;55;7;2;2;6;29;4;31;9;21;4;25;8
12;2020-04-11;55;6;58;17;137;16;17;57;8;0;0;2;30;4;31;9;25;2;27;8
12;2020-04-12;56;6;58;18;139;16;18;57;2;0;1;0;31;4;31;9;25;2;27;9
12;2020-04-13;57;5;59;19;142;16;19;58;3;0;1;1;30;3;31;10;27;2;28;9
12;2020-04-14;56;5;61;19;143;16;19;60;1;0;0;2;30;3;32;10;26;2;29;9
12;2020-04-15;55;4;65;19;146;16;19;64;3;0;0;4;29;3;34;10;26;1;31;9
12;2020-04-16;55;4;66;19;147;16;19;65;1;0;0;1;29;3;34;10;26;1;32;9
12;2020-04-17;58;4;68;19;152;16;19;67;5;0;0;2;28;3;36;10;30;1;32;9
12;2020-04-18;65;4;69;19;160;16;19;69;8;0;0;2;27;3;37;10;38;1;32;9
12;2020-04-19;64;4;71;19;161;16;19;71;1;0;0;2;27;3;37;10;37;1;34;9
12;2020-04-20;67;4;72;19;165;16;19;72;4;0;0;1;29;3;37;10;38;1;35;9
12;2020-04-21;65;3;73;20;166;16;20;74;1;0;1;2;28;2;37;11;37;1;36;9
12;2020-04-22;62;3;79;20;169;16;20;80;3;0;0;6;27;2;41;11;35;1;38;9
12;2020-04-23;59;2;85;20;172;16;20;86;3;0;0;6;24;2;45;11;35;0;40;9
12;2020-04-24;46;2;98;20;172;16;20;99;0;0;0;13;20;2;49;11;26;0;49;9
12;2020-04-25;45;2;99;20;172;16;20;101;0;0;0;2;20;2;49;11;25;0;50;9
12;2020-04-26;45;2;99;20;172;16;20;101;0;0;0;0;20;2;49;11;25;0;50;9
13;2020-03-19;128;20;97;4;92;18;0;43;92;18;0;43;63;11;54;2;65;9;42;2
13;2020-03-20;174;26;108;4;135;22;0;50;43;4;0;7;83;16;58;2;90;10;49;2
13;2020-03-21;203;33;128;4;198;34;0;71;63;12;0;21;92;21;69;2;103;12;58;2
13;2020-03-22;247;41;133;4;246;35;0;82;48;1;0;11;107;25;72;2;112;16;60;2
13;2020-03-23;311;64;168;4;326;51;0;112;80;16;0;30;141;42;93;2;143;22;73;2
13;2020-03-24;369;82;197;7;420;71;3;142;94;20;3;30;179;57;103;4;161;25;92;3
13;2020-03-25;376;82;261;12;500;76;8;207;80;5;5;65;184;56;132;5;168;26;123;7
13;2020-03-26;434;97;309;16;615;97;12;260;115;21;4;53;220;65;151;7;194;32;145;9
13;2020-03-27;525;110;334;20;751;113;16;298;136;16;4;38;285;74;161;8;218;36;160;12
13;2020-03-28;601;124;360;23;860;129;19;325;109;16;3;27;319;82;175;11;253;42;169;12
13;2020-03-29;705;149;364;30;979;156;26;331;119;27;7;6;379;104;178;16;300;45;171;14
13;2020-03-30;811;184;385;35;1117;190;31;353;138;34;5;22;440;126;189;19;343;58;181;16
13;2020-03-31;862;193;485;47;1282;212;43;454;165;22;12;101;472;135;237;28;363;58;230;19
13;2020-04-01;887;209;575;55;1423;241;51;548;141;29;8;94;500;149;284;30;367;60;269;25
13;2020-04-02;946;216;606;65;1529;262;61;581;106;21;10;33;533;155;298;36;391;61;287;29
13;2020-04-03;1022;236;671;79;1689;291;75;648;160;29;14;67;600;170;324;43;404;65;326;34
13;2020-04-04;1040;242;730;90;1787;306;86;710;98;15;11;62;616;173;352;49;405;69;357;38
13;2020-04-05;1095;251;748;96;1865;316;92;729;78;10;6;19;643;178;364;52;432;73;363;41
13;2020-04-06;1169;254;793;121;2014;333;117;774;149;17;25;45;675;180;386;64;476;74;386;54
13;2020-04-07;1074;249;929;137;2081;343;133;912;67;10;16;138;633;175;456;75;425;74;451;59
13;2020-04-08;1107;253;991;144;2218;362;141;983;137;19;8;71;650;173;489;80;444;80;478;61
13;2020-04-09;1045;248;1108;154;2293;373;151;1103;75;11;10;120;622;172;549;83;412;76;533;68
13;2020-04-10;1089;267;1167;160;2420;403;157;1165;127;30;6;62;636;187;578;86;441;80;563;71
13;2020-04-11;1064;264;1223;173;2467;412;170;1221;47;9;13;56;620;185;608;92;433;79;588;78
13;2020-04-12;1133;268;1234;175;2553;421;172;1232;86;9;2;11;645;188;615;94;476;80;592;78
13;2020-04-13;1147;270;1250;182;2594;429;179;1248;41;8;7;16;655;190;622;95;480;80;601;84
13;2020-04-14;1142;261;1324;199;2690;441;196;1322;96;12;17;74;652;183;663;103;478;78;634;93
13;2020-04-15;1161;255;1378;209;2776;456;206;1382;86;15;10;60;657;177;692;110;490;76;657;96
13;2020-04-16;1147;253;1450;228;2861;472;225;1458;85;16;19;76;646;177;727;119;485;74;692;106
13;2020-04-17;1181;246;1515;238;2980;485;236;1525;119;13;11;67;658;170;759;125;506;73;724;110
13;2020-04-18;1131;234;1600;247;3040;494;245;1610;60;9;9;85;635;164;799;129;482;67;768;115
13;2020-04-19;1048;218;1679;251;3066;501;251;1692;26;7;6;82;587;153;842;131;452;62;803;117
13;2020-04-20;1051;228;1726;269;3150;522;270;1747;84;21;19;55;589;160;862;142;453;65;829;124
13;2020-04-21;1056;211;1804;289;3256;529;290;1829;106;7;20;82;579;149;912;151;469;59;857;135
13;2020-04-22;1059;204;1881;319;3371;536;320;1913;115;7;30;84;565;146;957;169;486;55;889;148
13;2020-04-23;1050;194;1935;328;3441;551;329;1970;70;15;9;57;548;138;988;172;496;55;911;154
13;2020-04-24;1010;186;2016;353;3521;568;354;2052;80;17;25;82;524;138;1032;187;482;47;947;164
13;2020-04-25;974;180;2083;362;3574;574;363;2120;53;6;9;68;504;133;1064;194;467;46;982;166
13;2020-04-26;997;183;2088;366;3606;578;367;2125;32;4;4;5;516;134;1068;199;478;48;983;165
14;2020-03-19;4;1;1;0;3;0;0;1;3;0;0;1;3;0;0;0;1;1;1;0
14;2020-03-20;4;1;3;1;4;0;1;3;1;0;1;2;2;0;2;1;2;1;1;0
14;2020-03-21;6;3;3;1;11;3;1;4;7;3;0;1;5;2;2;1;1;1;1;0
14;2020-03-22;11;4;3;1;21;5;1;4;10;2;0;0;7;3;2;1;4;1;1;0
14;2020-03-23;26;6;5;1;32;7;1;6;11;2;0;2;15;5;3;1;11;1;2;0
14;2020-03-24;29;10;7;1;37;12;1;8;5;5;0;2;18;9;4;1;11;1;3;0
14;2020-03-25;46;14;7;1;55;17;1;9;18;5;0;1;28;12;3;1;18;2;4;0
14;2020-03-26;51;16;11;1;64;20;1;13;9;3;0;4;32;14;5;1;19;2;6;0
14;2020-03-27;63;21;12;2;80;25;2;14;16;5;1;1;38;17;6;2;25;4;6;0
14;2020-03-28;81;27;16;2;103;33;2;18;23;8;0;4;49;20;8;2;32;7;8;0
14;2020-03-29;93;31;17;2;118;37;2;19;15;4;0;1;56;24;9;2;37;7;8;0
14;2020-03-30;95;31;18;7;125;38;7;20;7;1;5;1;57;22;9;6;38;9;9;1
14;2020-03-31;96;35;22;7;135;43;7;24;10;5;0;4;57;24;11;6;39;11;11;1
14;2020-04-01;111;41;29;8;158;50;8;31;23;7;1;7;63;28;14;7;47;13;15;1
14;2020-04-02;126;46;29;9;178;59;9;31;20;9;1;0;74;34;14;8;51;12;15;1
14;2020-04-03;131;47;37;11;189;65;11;39;11;6;2;8;76;33;18;10;54;14;19;1
14;2020-04-04;130;51;50;13;199;70;13;53;10;5;2;14;78;38;26;11;51;13;24;2
14;2020-04-05;142;54;51;16;214;73;16;54;15;3;3;1;81;40;26;14;60;14;25;2
14;2020-04-06;146;59;58;23;233;78;23;61;19;5;7;7;85;45;31;18;60;14;27;5
14;2020-04-07;151;59;64;26;248;78;26;67;15;0;3;6;88;45;36;21;62;14;28;5
14;2020-04-08;156;57;68;29;261;81;29;71;13;3;3;4;87;43;37;23;68;14;31;5
14;2020-04-09;157;58;71;31;268;83;31;76;7;2;2;5;87;44;38;23;69;14;33;7
14;2020-04-10;165;59;72;32;281;84;32;77;13;1;1;1;89;45;39;24;75;14;33;7
14;2020-04-11;166;55;82;33;291;85;34;87;10;1;2;10;86;41;46;25;79;14;36;8
14;2020-04-12;162;51;90;35;299;85;36;95;8;0;2;8;81;38;51;26;80;13;39;9
14;2020-04-13;156;49;94;36;301;85;37;99;2;0;1;4;75;36;55;27;80;13;39;9
14;2020-04-14;152;43;100;41;308;85;42;104;7;0;5;5;73;30;59;30;78;13;41;11
14;2020-04-15;152;40;105;46;317;86;47;110;9;1;5;6;72;28;61;33;79;12;44;13
14;2020-04-16;147;40;113;47;320;90;48;118;3;4;1;8;68;30;68;34;78;10;45;13
14;2020-04-17;140;36;123;49;326;92;50;128;6;2;2;10;62;27;74;36;77;9;49;13
14;2020-04-18;139;34;132;49;334;92;50;137;8;0;0;9;61;25;78;36;77;9;54;13
14;2020-04-19;145;36;133;50;343;94;51;138;9;2;1;1;66;26;79;36;78;10;54;14
14;2020-04-20;144;35;134;51;345;94;52;139;2;0;1;1;66;26;79;36;77;9;55;15
14;2020-04-21;145;33;142;52;356;95;53;147;11;1;1;8;64;23;82;36;80;10;60;16
14;2020-04-22;142;30;146;52;359;96;53;151;3;1;0;4;61;22;84;36;80;8;62;16
14;2020-04-23;138;28;150;53;361;97;54;155;2;1;1;4;61;21;85;37;77;7;64;16
14;2020-04-24;148;28;153;54;373;99;55;158;12;2;1;3;66;22;85;37;82;6;67;17
14;2020-04-25;148;25;153;55;374;99;56;158;1;0;1;0;67;21;85;37;81;4;67;18
14;2020-04-26;149;26;153;55;375;100;56;158;1;1;0;0;68;21;85;37;81;5;67;18
15;2020-03-19;3;1;0;0;1;0;0;0;1;0;0;0;3;1;0;0;0;0;0;0
15;2020-03-20;4;1;0;0;2;0;0;0;1;0;0;0;3;1;0;0;1;0;0;0
15;2020-03-21;5;1;0;0;3;0;0;0;1;0;0;0;3;1;0;0;2;0;0;0
15;2020-03-22;5;1;0;0;3;1;0;0;0;1;0;0;3;1;0;0;2;0;0;0
15;2020-03-23;5;2;0;0;3;1;0;0;0;0;0;0;3;1;0;0;2;1;0;0
15;2020-03-24;7;3;0;0;5;2;0;0;2;1;0;0;4;1;0;0;3;2;0;0
15;2020-03-25;7;4;1;0;6;3;0;1;1;1;0;1;4;2;1;0;3;2;0;0
15;2020-03-26;6;4;2;0;6;3;0;2;0;0;0;1;3;2;2;0;3;2;0;0
15;2020-03-27;7;4;2;0;7;3;0;2;1;0;0;0;4;2;2;0;3;2;0;0
15;2020-03-28;8;4;2;0;8;3;0;2;1;0;0;0;5;2;2;0;3;2;0;0
15;2020-03-29;8;4;2;0;8;3;0;2;0;0;0;0;5;2;2;0;3;2;0;0
15;2020-03-30;10;4;2;0;11;3;0;2;3;0;0;0;7;2;2;0;3;2;0;0
15;2020-03-31;12;5;2;0;14;4;0;2;3;1;0;0;9;3;2;0;3;2;0;0
